구,동,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도
서대문구,남가좌동,DMC에코자이,59.79,202206,3,110000,7,2019
서대문구,남가좌동,디엠씨엘가,13.03,202206,7,13750,5,2017
서대문구,남가좌동,디엠씨엘가,30.36,202206,7,33500,7,2017
서대문구,연희동,은하,102.48,202206,8,30000,1,1971
서대문구,북아현동,e편한세상신촌4단지,84.89,202206,9,177000,5,2018
서대문구,창천동,엘르빌2차,66.18,202206,9,50000,5,2002
서대문구,홍제동,홍제역해링턴플레이스,59.99,202206,11,116000,10,2021
서대문구,연희동,대우푸르지오,114.705,202206,14,105000,1,2002
서대문구,홍제동,홍제삼성래미안,32.76,202206,16,44500,1,2001
서대문구,남가좌동,쌍용스윗닷홈,84.98,202206,22,110000,8,2005
서대문구,홍제동,청구1차,84.78,202206,24,95500,17,1994
서대문구,홍제동,에이원,81.44,202207,2,81000,8,2015
서대문구,홍은동,극동,84.92,202207,4,56000,6,1995
서대문구,북아현동,북아현1차,100.1,202207,6,90500,5,2001
서대문구,연희동,성원,84.95,202207,12,95000,18,2001
서대문구,북아현동,신촌푸르지오,84.9559,202207,16,142000,3,2015
서대문구,연희동,연희자이엘라,13.642,202207,16,15400,12,2014
서대문구,홍은동,두산,59.96,202207,18,63000,1,1997
서대문구,남가좌동,DMC파크뷰자이2단지,84.99,202208,16,107000,14,2015
서대문구,홍은동,동림,84.74,202208,17,66500,8,2001
서대문구,북아현동,두산,59.96,202208,21,82000,2,1999
서대문구,홍제동,청구1차,84.78,202208,27,91000,7,1994
서대문구,홍은동,홍은동벽산,84.96,202209,17,69000,12,1997
서대문구,남가좌동,DMC파크뷰자이1단지,84.971,202209,21,122000,16,2015
서대문구,남가좌동,DMC래미안클라시스,114.93,202209,24,101000,2,2000
서대문구,대현동,럭키대현,83.38,202209,30,104500,8,1999
서대문구,홍은동,홍은동벽산,84.78,202210,1,70000,14,1997
서대문구,남가좌동,DMC파크뷰자이1단지,84.971,202210,7,120000,27,2015
서대문구,남가좌동,디엠씨엘가,17.23,202210,8,21000,10,2017
서대문구,남가좌동,DMC센트럴아이파크,84.9,202210,21,108000,16,2018
서대문구,홍은동,홍은센트레빌,59.96,202210,30,80000,5,2009
서대문구,창천동,연대JK,24.09,202211,16,18500,5,2012
서대문구,연희동,연희자이엘라,13.642,202211,20,15000,3,2014
서대문구,북가좌동,DMC현대아파트,84.95,202211,25,65000,8,2000
서대문구,연희동,연희웨스트팰리스,13.12,202212,14,12300,2,2014
서대문구,홍은동,북한산더샵,84.832,202212,17,103000,17,2017
서대문구,현저동,독립문극동(200-0),102.45,202212,21,100000,22,1998
서대문구,남가좌동,DMC에코자이,59.79,202212,21,84000,6,2019
서대문구,북가좌동,DMC래미안e편한세상,120.95,202212,26,125000,9,2012
서초구,방배동,삼호2,127.94,202201,3,225000,10,1976
서초구,방배동,방배대우디오빌,29.6,202201,6,32000,17,2005
서초구,잠원동,반포센트럴자이,84.95,202201,6,340000,13,2020
서초구,서초동,서초동삼성쉐르빌2,35.22,202201,6,30500,15,2002
서초구,서초동,urbanplace,20.998,202201,11,19500,4,2014
서초구,서초동,서초이오빌,45.96,202201,12,39500,24,2003
서초구,서초동,우성아파트,59.93,202201,14,162000,6,1998
서초구,우면동,서초힐스,84.95,202201,15,173000,16,2012
서초구,반포동,반포자이,132.439,202201,15,450000,1,2009
서초구,서초동,디아레나서초,29.08,202201,19,43500,9,2020
서초구,반포동,아크로리버파크,129.92,202201,21,610000,36,2016
서초구,반포동,아크로리버파크,84.95,202201,21,466000,8,2016
서초구,서초동,DK밸리뷰시티,25.92,202201,22,47250,8,2019
서초구,양재동,경희궁,81.75,202201,24,105000,3,2001
서초구,서초동,서초중흥S-클래스(도시형생활주택),22.37,202201,27,19000,5,2013
서초구,잠원동,동아,59.8,202201,28,227000,4,2002
서초구,서초동,서초이오빌,36.66,202202,5,37000,12,2003
서초구,방배동,방배대우디오빌,29.6,202202,14,29700,3,2005
서초구,방배동,삼호3,181.6,202202,15,250000,6,1976
서초구,서초동,서초이오빌,45.96,202202,16,40800,8,2003
서초구,서초동,urbanplace,23.456,202202,17,25000,8,2014
서초구,반포동,반포자이,84.998,202202,22,350000,22,2009
서초구,반포동,아크로리버파크,129.97,202202,24,630000,36,2016
서초구,서초동,롯데캐슬클래식,133.45,202202,25,325000,15,2006
서초구,양재동,선경에버빌,49.21,202202,25,40000,5,2002
서초구,잠원동,한신,84.52,202203,4,260000,9,1992
서초구,서초동,래미안서초유니빌,45.255,202203,7,46500,4,2003
서초구,양재동,우성,73.15,202203,9,167000,10,1991
서초구,방배동,리첸시아방배,134.22,202203,10,171000,3,2010
서초구,잠원동,청구빌라트,242.16,202203,15,415000,6,1996
서초구,서초동,서초대우아이빌,37.777,202203,17,32300,10,2003
서초구,서초동,서초대우아이빌,37.777,202203,17,32300,10,2003
서초구,반포동,반포자이,244.543,202203,18,750000,20,2009
서초구,서초동,아크로비스타,205.07,202203,18,380000,23,2004
서초구,반포동,반포써밋,59.9207,202203,19,220000,5,2018
서초구,반포동,반포써밋,59.9207,202203,19,220000,5,2018
서초구,잠원동,한신로얄,81.23,202203,20,227500,6,1992
서초구,반포동,에이아이디차관주택,72.51,202203,22,315000,2,1974
서초구,서초동,(1487-1),19.51,202203,23,37350,7,2022
서초구,서초동,(1487-1),19.51,202203,23,35900,3,2022
서초구,서초동,(1487-1),22.89,202203,23,43050,7,2022
서초구,서초동,(1487-1),19.51,202203,23,37350,7,2022
서초구,서초동,(1487-1),19.51,202203,23,37500,9,2022
서초구,서초동,(1487-1),19.51,202203,23,37200,6,2022
서초구,서초동,(1487-1),19.51,202203,23,36100,4,2022
서초구,서초동,(1487-1),22.89,202203,23,43050,6,2022
서초구,서초동,(1487-1),22.89,202203,23,41350,3,2022
서초구,서초동,(1487-1),22.89,202203,23,41550,4,2022
서초구,서초동,(1487-1),19.51,202203,23,37200,6,2022
서초구,서초동,(1487-1),19.51,202203,23,37500,8,2022
서초구,서초동,(1487-1),19.51,202203,23,37500,9,2022
서초구,서초동,(1487-1),19.51,202203,23,37200,6,2022
서초구,서초동,(1487-1),22.89,202203,23,42150,5,2022
서초구,서초동,(1487-1),19.51,202203,23,37500,8,2022
서초구,양재동,노블하우스,68.2,202203,23,80000,4,2001
서초구,서초동,래미안서초유니빌,45.254,202203,26,45500,6,2003
서초구,방배동,방배2차e-편한세상,163.36,202203,28,253000,8,2004
서초구,반포동,반포자이,216.49,202203,28,690000,27,2009
서초구,반포동,래미안퍼스티지,84.93,202203,30,365000,24,2009
서초구,방배동,캐슬렉스,155.93,202203,30,199000,4,2004
서초구,서초동,수광빌라트,215.22,202203,31,165000,2,1996
서초구,서초동,풍림아이원플러스,41.076,202203,31,55000,14,2004
서초구,방배동,대우(효령),84.91,202204,2,198000,6,1992
서초구,반포동,아크로리버파크,84.97,202204,2,431000,12,2016
서초구,방배동,롯데캐슬아르떼,147.7221,202204,2,285000,12,2013
서초구,반포동,반포주공1단지,107.47,202204,2,538000,2,1973
서초구,방배동,방배대우디오빌,29.6,202204,2,30000,22,2005
서초구,서초동,대림서초리시온,42.21,202204,3,52000,14,2003
서초구,반포동,에이아이디차관주택,72.51,202204,4,285000,5,1974
서초구,양재동,현대테라하임101동,189.04,202204,4,190000,2,2006
서초구,잠원동,신반포16,83.12,202204,4,255000,11,1983
서초구,잠원동,킴스빌리지,30.18,202204,4,118000,12,1996
서초구,잠원동,킴스빌리지,30.18,202204,4,118000,12,1996
서초구,방배동,방배중앙센트레빌,59.933,202204,5,131200,3,2021
서초구,반포동,에이아이디차관주택,72.51,202204,6,290000,3,1974
서초구,서초동,동일하이빌,100.39,202204,6,181000,11,2006
서초구,반포동,반포미도,84.96,202204,7,260000,1,1987
서초구,잠원동,동아,84.91,202204,9,272000,12,2002
서초구,반포동,아크로리버파크,129.92,202204,11,640000,26,2016
서초구,반포동,에이아이디차관주택,72.51,202204,12,350000,4,1974
서초구,반포동,아크로리버파크,84.98,202204,13,440000,22,2016
서초구,반포동,반포리체,84.967,202204,13,333000,16,2010
서초구,잠원동,신반포16,52.32,202204,13,188600,3,1983
서초구,잠원동,롯데캐슬갤럭시,106.15,202204,14,282000,17,2002
서초구,반포동,래미안퍼스티지,135.92,202204,15,530000,4,2009
서초구,서초동,서초한빛삼성,59.52,202204,15,149990,2,1999
서초구,서초동,서초교대e편한세상,59.93,202204,15,160000,14,2010
서초구,반포동,타운빌,111.78,202204,16,136000,1,2002
서초구,반포동,반포자이,84.998,202204,16,360000,9,2009
서초구,서초동,urbanplace,20.406,202204,16,20000,4,2014
서초구,잠원동,킴스빌리지,30.18,202204,16,115000,14,1996
서초구,서초동,서초래미안,111.32,202204,17,280000,15,2003
서초구,잠원동,한신,84.52,202204,18,280000,14,1992
서초구,서초동,현대성우주상복합아파트,150.85,202204,18,125000,3,2002
서초구,서초동,아크로비스타,149.17,202204,19,260000,10,2004
서초구,반포동,래미안퍼스티지,59.96,202204,20,252500,23,2009
서초구,반포동,서래아르드빌,189.86,202204,22,125010,2,2008
서초구,잠원동,래미안신반포팰리스,84.49,202204,23,342500,23,2016
서초구,방배동,아이리스,84.79,202204,23,87000,5,2003
서초구,서초동,urbanplace,20.334,202204,23,20000,7,2014
서초구,잠원동,신반포자이,84.98,202204,23,360000,21,2018
서초구,서초동,한라비발디스튜디오193,19.99,202204,23,24500,6,2013
서초구,서초동,롯데캐슬쥬피터,162.41,202204,25,229000,1,2003
서초구,방배동,방배마에스트로,50.25,202204,25,130000,27,2019
서초구,서초동,풍림아이원플러스,35.903,202204,26,38000,11,2004
서초구,서초동,현대슈퍼빌,185.02,202204,27,299000,6,2003
서초구,우면동,서초리슈빌S,21.5893,202204,30,21000,6,2014
서초구,방배동,쌍용예가클래식,89.844,202204,30,212500,10,2006
서초구,반포동,래미안퍼스티지,84.85,202205,1,380000,19,2009
서초구,방배동,동부센트레빌,134.04,202205,1,310000,8,2004
서초구,우면동,서초네이처힐1단지,114.71,202205,4,194000,2,2012
서초구,반포동,반포래미안아이파크,99.92,202205,5,397000,10,2018
서초구,잠원동,신반포자이,84.97,202205,7,343000,22,2018
서초구,서초동,디아레나서초,29.68,202205,7,49900,12,2020
서초구,방배동,삼익,89.12,202205,7,199000,2,1981
서초구,방배동,삼성래미안1,114.94,202205,8,140100,4,2003
서초구,서초동,서초래미안,84.95,202205,8,250000,4,2003
서초구,서초동,삼풍아파트,130.23,202205,9,370000,6,1988
서초구,방배동,래미안방배아트힐(1008-2),127.61,202205,9,250000,16,2004
서초구,반포동,현대동궁아파트,70.38,202205,10,182500,7,1991
서초구,반포동,반포주공1단지,140.13,202205,10,710000,4,1973
서초구,서초동,삼풍아파트,165.92,202205,10,425000,11,1988
서초구,우면동,서초힐스,84.96,202205,11,163500,12,2012
서초구,잠원동,동아,84.91,202205,11,266500,14,2002
서초구,반포동,아델스빌1,240.03,202205,13,430000,6,2007
서초구,양재동,신영체르니,39.1,202205,14,50350,8,2002
서초구,잠원동,반포센트럴자이,84.98,202205,14,363000,16,2020
서초구,서초동,서초푸르지오써밋,120.86,202205,16,365000,10,2017
서초구,서초동,서초8차상지리츠빌,128.81,202205,17,195000,3,2006
서초구,반포동,디에이치반포라클라스,84.9671,202205,18,340000,12,2021
서초구,서초동,래미안서초유니빌,43.625,202205,19,42200,15,2003
서초구,서초동,삼풍아파트,79.47,202205,19,269000,12,1988
서초구,서초동,서초이오빌,36.66,202205,21,32000,18,2003
서초구,반포동,아크로리버파크,129.97,202205,23,680000,19,2016
서초구,반포동,래미안퍼스티지,84.93,202205,28,390000,28,2009
서초구,서초동,신동아아파트(1차),132.1,202205,28,295000,6,1978
서초구,반포동,아크로리버파크,84.98,202205,28,410000,2,2016
서초구,반포동,에이아이디차관주택,72.51,202205,28,370000,1,1974
서초구,서초동,풍림아이원플러스,35.903,202205,31,37000,9,2004
서초구,우면동,서초힐스,84.96,202206,1,165000,22,2012
서초구,반포동,아크로리버파크,129.95,202206,4,590000,3,2016
서초구,우면동,서초네이처힐1단지,84.82,202206,4,170000,6,2012
서초구,반포동,반포서래월드메르디앙스칼라아파트B동,123.08,202206,8,165000,4,2005
서초구,잠원동,데뜨아르,84.99,202206,8,195000,9,2008
서초구,방배동,방배롯데캐슬로제,172.27,202206,10,355000,3,2009
서초구,서초동,지에스타워,25.91,202206,10,45300,6,2022
서초구,서초동,우성아파트,134.91,202206,14,277000,16,1998
서초구,방배동,삼성래미안1,114.94,202206,16,192000,7,2003
서초구,잠원동,금호베스트빌,140.36,202206,21,305000,9,2002
서초구,방배동,서희융창,84.93,202206,21,77970,4,2003
서초구,잠원동,래미안신반포리오센트,133.37,202206,22,410000,3,2019
서초구,서초동,풍림아이원플러스,35.903,202206,23,37300,10,2004
서초구,신원동,힐스테이트 서초 젠트리스,101.9,202206,23,204000,5,2014
서초구,잠원동,아크로리버뷰신반포,78.5,202206,24,438000,26,2018
서초구,우면동,엘에이치서초4단지,84.95,202206,27,114700,15,2013
서초구,잠원동,신반포자이,84.92,202207,4,336500,13,2018
서초구,방배동,방배롯데캐슬로제,204.41,202207,7,390000,8,2009
서초구,서초동,urbanplace,23.456,202207,8,26800,7,2014
서초구,서초동,서초센트럴IPARK,80.5098,202207,9,175000,16,2020
서초구,서초동,서초극동스타클래스,84.3,202207,9,171000,5,2003
서초구,서초동,서초삼성래미안,84.97,202207,10,200000,14,2001
서초구,서초동,서초트레져,224.22,202207,11,190000,4,2005
서초구,서초동,현대슈퍼빌,147.86,202207,13,270000,17,2003
서초구,서초동,현대슈퍼빌,223.72,202207,14,363000,23,2003
서초구,잠원동,래미안신반포리오센트,84.92,202207,21,310000,12,2019
서초구,잠원동,동아,84.91,202207,23,281000,11,2002
서초구,방배동,현대멤피스,186.53,202207,26,275000,8,2001
서초구,서초동,서초이오빌,45.96,202208,9,41500,19,2003
서초구,서초동,서초대우아이빌,35.307,202208,11,30000,9,2003
서초구,방배동,방배1차현대홈타운,84.96,202208,19,210000,4,1999
서초구,방배동,방배1차현대홈타운,59.94,202208,19,180000,6,1999
서초구,잠원동,래미안신반포팰리스,84.49,202208,21,295000,19,2016
서초구,방배동,삼호2,177.52,202208,22,230000,2,1976
서초구,서초동,대림서초리시온,49.92,202209,2,56000,8,2003
서초구,서초동,서초이오빌,36.66,202209,5,31500,5,2003
서초구,서초동,서초동삼성쉐르빌2,70.49,202209,16,93300,7,2002
서초구,반포동,반포주공1단지,106.26,202210,1,523000,3,1973
서초구,방배동,영지아트빌라,240.98,202210,8,275000,1,1999
서초구,서초동,urbanplace,20.334,202210,10,20500,8,2014
서초구,방배동,서희융창,114.56,202210,31,104140,6,2003
서초구,반포동,래미안퍼스티지,59.96,202211,1,269000,8,2009
서초구,반포동,반포자이,194.515,202211,3,530000,17,2009
서초구,방배동,방배대우디오빌,29.6,202211,12,33000,21,2005
서초구,서초동,신원아침도시(1434),82.174,202211,18,108000,3,2004
서초구,서초동,서초센트럴IPARK,80.5332,202211,19,189000,11,2020
